"","event","year","rasterID","S","biomass","yrcat"
"4407",2006363,2006,1778,17,12.511,"f"
"4408",2006365,2006,1777,26,54.595,"f"
"4409",2006367,2006,1777,21,9.452,"f"
"4410",2006369,2006,1827,21,29.051,"f"
"4411",2006371,2006,1826,23,22.58,"f"
"4412",2006373,2006,1876,22,26.262,"f"
"4413",2006375,2006,1876,19,39.935,"f"
"4414",2006377,2006,1875,18,38.03,"f"
"4415",2006379,2006,1875,13,66.733,"f"
"4416",2006381,2006,2170,13,19.867,"f"
"4417",2006383,2006,2170,11,36.938,"f"
"4418",2006385,2006,2169,12,48.723,"f"
"4419",2006387,2006,2169,13,43.679,"f"
"4420",2006389,2006,2169,18,215.206,"f"
"4421",2006391,2006,2219,13,40.407,"f"
"4422",2006393,2006,2219,11,105.762,"f"
"4423",2006395,2006,2219,13,14.28,"f"
"4424",2006397,2006,2219,14,32.064,"f"
"4425",2006399,2006,2269,15,50.777,"f"
"4426",2006401,2006,1973,15,5.026,"f"
"4427",2006403,2006,1923,21,15.777,"f"
"4428",2006405,2006,1923,22,14.39,"f"
"4429",2006407,2006,1924,15,6.385,"f"
"4430",2006409,2006,1197,18,204.655,"f"
"4431",2006411,2006,1247,21,215.65,"f"
"4432",2006413,2006,1247,16,214.806,"f"
"4433",2006415,2006,1246,18,150.585,"f"
"4434",2006417,2006,1246,17,144.611,"f"
"4435",2006419,2006,1245,20,53.908,"f"
"4436",2006421,2006,1295,15,250.252,"f"
"4437",2006423,2006,1294,25,311.522,"f"
"4438",2006425,2006,1294,21,289.554,"f"
"4439",2006427,2006,1343,22,23.454,"f"
"4440",2006429,2006,1342,22,88.249,"f"
"4441",2006431,2006,1342,23,217.394,"f"
"4442",2006433,2006,1340,22,48.639,"f"
"4443",2006435,2006,1340,32,23.245,"f"
"4444",2006437,2006,1388,25,93.501,"f"
"4445",2006439,2006,1388,18,46.906,"f"
"4446",2006441,2006,1437,25,248.022,"f"
"4447",2006443,2006,1487,15,187.884,"f"
"4448",2006445,2006,1486,29,167.573,"f"
"4449",2006447,2006,1486,19,139.735,"f"
"4450",2006449,2006,1536,22,145.121,"f"
"4451",2006451,2006,1536,18,181.306,"f"
"4452",2006453,2006,1536,16,79.855,"f"
"4453",2006455,2006,1586,16,25.202,"f"
"4454",2006457,2006,1586,10,9.839,"f"
"4455",2006459,2006,1586,9,5.622,"f"
"4456",2006461,2006,1536,9,18.766,"f"
"4457",2006463,2006,1535,14,15.949,"f"
"4458",2006465,2006,1534,26,40.689,"f"
"4459",2006467,2006,1534,16,14.277,"f"
"4460",2006469,2006,1533,20,34.661,"f"
"4461",2006471,2006,2021,22,131.589,"f"
"4462",2006473,2006,2071,20,162.412,"f"
"4463",2006475,2006,2070,18,13.524,"f"
"4464",2006477,2006,2070,16,166.405,"f"
"4465",2006479,2006,2120,19,105.607,"f"
"4466",2006481,2006,2120,17,130.786,"f"
"4467",2006483,2006,2771,18,23.244,"f"
"4468",2006485,2006,2771,15,7.954,"f"
"4469",2006487,2006,2772,14,5.653,"f"
"4470",2006489,2006,2771,15,6.855,"f"
"4471",2006491,2006,2721,21,47.435,"f"
"4472",2006493,2006,2721,12,8.082,"f"
"4473",2006495,2006,2670,14,7.726,"f"
"4474",2006497,2006,2670,10,11.054,"f"
"4475",2006499,2006,2670,17,12.878,"f"
"4476",2006501,2006,2620,10,18.665,"f"
"4477",2006503,2006,2620,17,50.157,"f"
"4478",2006505,2006,2620,8,133.076,"f"
"4479",2006507,2006,2570,10,97.809,"f"
"4480",2006509,2006,2569,13,97.485,"f"
"4481",2006511,2006,2569,13,24.552,"f"
"4482",2006513,2006,2519,17,64.667,"f"
"4483",2006515,2006,2469,22,59.345,"f"
"4484",2006517,2006,2419,17,16.948,"f"
"4485",2006519,2006,2419,22,26.07,"f"
"4486",2006521,2006,2070,17,64.556,"f"
"4487",2006523,2006,2071,17,9.48,"f"
"4488",2006525,2006,2021,9,66.801,"f"
"4489",2006527,2006,2021,16,18.208,"f"
"4490",2006529,2006,1972,16,19.476,"f"
"4491",2006531,2006,1973,13,7.69,"f"
"4492",2006533,2006,1923,16,53.258,"f"
"4493",2006535,2006,2120,16,3.681,"f"
"4494",2006537,2006,2170,7,6.622,"f"
"4495",2006539,2006,2170,11,10.553,"f"
"4496",2006541,2006,2169,14,14.593,"f"
"4497",2006543,2006,2169,14,29.114,"f"
"4498",2006545,2006,2169,17,19.145,"f"
"4499",2006547,2006,2219,16,56.585,"f"
"4500",2006549,2006,2219,20,22.458,"f"
"4501",2006551,2006,2219,14,8.764,"f"
"4502",2006553,2006,2319,17,138.835,"f"
"4503",2006555,2006,2318,22,32.389,"f"
"4504",2006557,2006,2318,19,237.775,"f"
"4505",2006559,2006,2319,19,57.866,"f"
"4506",2006561,2006,2269,20,46.03,"f"
"4507",2006563,2006,2269,12,24.037,"f"
"4508",2006565,2006,2269,17,50.85,"f"
"4509",2006567,2006,2269,16,25.2,"f"
"4510",2006569,2006,1923,21,41.244,"f"
"4511",2006571,2006,1874,17,53.758,"f"
"4512",2006573,2006,1875,23,73.554,"f"
"4513",2006575,2006,1876,22,1571.747,"f"
"4514",2006577,2006,1876,16,22.608,"f"
"4515",2006579,2006,1826,17,98.026,"f"
"4516",2006581,2006,1582,19,39.937,"f"
"4517",2006583,2006,1532,17,44.993,"f"
"4518",2006585,2006,1582,13,31.931,"f"
"4519",2006587,2006,1581,20,26.501,"f"
"4520",2006589,2006,1631,25,15.503,"f"
"4521",2006591,2006,1630,14,61.92,"f"
"4522",2006593,2006,1680,11,8.345,"f"
"4523",2006595,2006,1730,10,5.64,"f"
"4524",2006597,2006,1730,16,18.448,"f"
"4525",2006599,2006,1729,19,64.281,"f"
"4526",2006601,2006,1729,20,15.196,"f"
"4527",2006603,2006,1778,14,9.223,"f"
"4528",2006605,2006,1778,14,67.084,"f"
"4529",2006607,2006,1778,20,8.356,"f"
"4530",2006609,2006,1777,27,43.961,"f"
"4531",2006611,2006,1827,24,36.486,"f"
"4532",2007001,2007,1827,17,342.664,"g"
"4533",2007003,2007,1826,20,34.402,"g"
"4534",2007005,2007,1876,27,23.388,"g"
"4535",2007007,2007,1876,18,50.075,"g"
"4536",2007009,2007,1875,18,22.573,"g"
"4537",2007011,2007,1875,10,425.842,"g"
"4538",2007013,2007,1875,19,308.6,"g"
"4539",2007015,2007,2269,19,36.296,"g"
"4540",2007017,2007,2319,16,40.419,"g"
"4541",2007019,2007,2318,20,30.89,"g"
"4542",2007021,2007,2419,21,73.206,"g"
"4543",2007023,2007,2419,19,44.771,"g"
"4544",2007025,2007,2469,19,64.979,"g"
"4545",2007027,2007,2519,17,40.76,"g"
"4546",2007029,2007,2822,10,4.911,"g"
"4547",2007031,2007,2772,8,2.856,"g"
"4548",2007033,2007,2771,7,4.965,"g"
"4549",2007035,2007,2771,4,66.712,"g"
"4550",2007037,2007,2721,3,2.952,"g"
"4551",2007039,2007,2721,3,7.009,"g"
"4552",2007041,2007,2670,3,11.004,"g"
"4553",2007043,2007,2670,9,82.192,"g"
"4554",2007045,2007,2670,8,31.467,"g"
"4555",2007047,2007,2620,17,60.938,"g"
"4556",2007049,2007,2620,18,57.485,"g"
"4557",2007051,2007,2620,24,53.458,"g"
"4558",2007053,2007,2570,22,81.973,"g"
"4559",2007055,2007,2569,26,25.661,"g"
"4560",2007057,2007,2569,23,58.573,"g"
"4561",2007059,2007,2318,20,28.792,"g"
"4562",2007061,2007,2318,18,12.794,"g"
"4563",2007063,2007,2269,15,18.561,"g"
"4564",2007065,2007,2269,22,54.083,"g"
"4565",2007067,2007,2219,21,17.892,"g"
"4566",2007069,2007,2219,15,33.581,"g"
"4567",2007071,2007,2219,20,12.455,"g"
"4568",2007073,2007,2169,15,32.772,"g"
"4569",2007075,2007,2169,17,70.451,"g"
"4570",2007077,2007,2170,15,131.644,"g"
"4571",2007079,2007,2170,10,8.006,"g"
"4572",2007081,2007,2120,7,5.804,"g"
"4573",2007083,2007,2120,13,20.132,"g"
"4574",2007085,2007,2120,9,7.015,"g"
"4575",2007087,2007,2120,12,16.723,"g"
"4576",2007089,2007,2070,21,21.101,"g"
"4577",2007091,2007,2070,19,27.023,"g"
"4578",2007093,2007,2071,14,16.65,"g"
"4579",2007095,2007,2071,19,20.041,"g"
"4580",2007097,2007,2021,18,21.085,"g"
"4581",2007099,2007,2021,15,133.039,"g"
"4582",2007101,2007,2022,11,6.127,"g"
"4583",2007103,2007,1972,20,24.725,"g"
"4584",2007105,2007,1586,13,81.765,"g"
"4585",2007107,2007,1586,15,41.308,"g"
"4586",2007109,2007,1536,18,76.022,"g"
"4587",2007111,2007,1536,13,445.178,"g"
"4588",2007113,2007,1486,22,64.577,"g"
"4589",2007115,2007,1486,22,99.334,"g"
"4590",2007117,2007,1487,20,96.618,"g"
"4591",2007119,2007,1437,14,401.865,"g"
"4592",2007121,2007,1388,27,74.246,"g"
"4593",2007123,2007,1388,18,269.047,"g"
"4594",2007125,2007,1198,14,809.519,"g"
"4595",2007127,2007,1197,16,745.345,"g"
"4596",2007129,2007,1247,16,247.715,"g"
"4597",2007131,2007,1246,14,367.389,"g"
"4598",2007133,2007,1245,15,58.272,"g"
"4599",2007135,2007,1295,14,39.252,"g"
"4600",2007137,2007,1294,13,52.151,"g"
"4601",2007139,2007,1343,13,43.344,"g"
"4602",2007141,2007,1343,13,74.546,"g"
"4603",2007143,2007,1342,17,75.328,"g"
"4604",2007145,2007,1340,17,52.13,"g"
"4605",2007147,2007,1340,14,39.128,"g"
"4606",2007149,2007,1389,17,103.411,"g"
"4607",2007151,2007,1586,24,182.444,"g"
"4608",2007153,2007,1536,22,97.002,"g"
"4609",2007155,2007,1535,20,112.982,"g"
"4610",2007157,2007,1534,23,95.646,"g"
"4611",2007159,2007,1534,21,185.768,"g"
"4612",2007161,2007,1532,10,136.459,"g"
"4613",2007163,2007,1582,6,40.548,"g"
"4614",2007165,2007,1582,8,134.051,"g"
"4615",2007167,2007,1582,13,207.96,"g"
"4616",2007169,2007,1581,17,228.594,"g"
"4617",2007171,2007,1874,17,41.671,"g"
"4618",2007173,2007,1874,24,35.947,"g"
"4619",2007175,2007,1923,14,144.643,"g"
"4620",2007177,2007,1923,25,77.933,"g"
"4621",2007179,2007,1973,10,11.726,"g"
"4622",2007181,2007,1973,6,7.607,"g"
"4623",2007183,2007,1680,10,36.263,"g"
"4624",2007185,2007,1680,15,118.622,"g"
"4625",2007187,2007,1680,19,78.123,"g"
"4626",2007189,2007,1680,21,54.235,"g"
"4627",2007191,2007,1730,5,112.611,"g"
"4628",2007193,2007,1730,6,29.528,"g"
"4629",2007195,2007,1729,25,23.455,"g"
"4630",2007197,2007,1778,25,83.031,"g"
"4631",2007199,2007,1778,15,17.84,"g"
"4632",2007201,2007,1777,17,57.003,"g"
"4633",2007203,2007,1777,13,114.193,"g"
"4634",2007205,2007,2170,20,25.159,"g"
"4635",2007207,2007,2169,21,52.167,"g"
"4636",2007209,2007,2219,27,17.179,"g"
"4637",2007211,2007,2219,21,69.221,"g"
"4638",2007213,2007,1826,28,61.826,"g"
"4639",2007215,2007,1876,15,40.525,"g"
"4640",2007217,2007,1876,20,45.51,"g"
"4641",2007219,2007,1875,14,3.713,"g"
"4642",2007221,2007,2022,18,14.692,"g"
"4643",2007223,2007,2022,12,72.083,"g"
"4644",2007225,2007,2021,23,59.83,"g"
"4645",2007227,2007,2071,16,26.005,"g"
"4646",2007229,2007,2071,15,48.719,"g"
"4647",2007231,2007,2070,17,25.268,"g"
"4648",2007233,2007,2070,12,36.752,"g"
"4649",2007235,2007,2120,18,43.599,"g"
"4650",2007237,2007,2120,15,7.513,"g"
"4651",2007239,2007,2120,13,12.972,"g"
"4652",2007241,2007,2120,17,9.732,"g"
"4653",2007243,2007,2170,13,7.857,"g"
"4654",2007245,2007,2419,13,73.308,"g"
"4655",2007247,2007,2419,12,126.686,"g"
"4656",2007249,2007,2469,16,60.766,"g"
"4657",2007251,2007,2519,21,84.956,"g"
"4658",2007253,2007,2519,22,101.423,"g"
"4659",2007255,2007,2569,18,102.716,"g"
"4660",2007257,2007,2569,20,118.416,"g"
"4661",2007259,2007,2570,20,38.57,"g"
"4662",2007261,2007,2620,22,67.613,"g"
"4663",2007263,2007,2620,18,101.624,"g"
"4664",2007265,2007,2620,18,75.806,"g"
"4665",2007267,2007,2822,20,73.813,"g"
"4666",2007269,2007,2772,19,25.266,"g"
"4667",2007271,2007,2771,17,65.328,"g"
"4668",2007273,2007,2771,13,851.985,"g"
"4669",2007275,2007,2721,20,65.101,"g"
"4670",2007277,2007,2721,20,110.258,"g"
"4671",2007279,2007,2670,17,57.661,"g"
"4672",2007281,2007,2670,15,30.832,"g"
"4673",2007283,2007,2319,18,46.743,"g"
"4674",2007285,2007,2318,20,10.919,"g"
"4675",2007287,2007,2318,16,16.286,"g"
"4676",2007289,2007,2319,14,9.698,"g"
"4677",2007291,2007,2269,22,36.133,"g"
"4678",2007293,2007,2269,24,58.324,"g"
"4679",2007295,2007,2269,25,27.985,"g"
"4680",2007297,2007,2219,17,15.553,"g"
"4681",2007299,2007,2169,16,57.154,"g"
"4682",2007301,2007,1778,21,45.634,"g"
"4683",2007303,2007,1777,24,53.973,"g"
"4684",2007305,2007,1777,28,59.271,"g"
"4685",2007307,2007,1777,22,13.148,"g"
"4686",2007309,2007,1827,18,63.984,"g"
"4687",2007311,2007,1586,10,3.632,"g"
"4688",2007313,2007,1586,16,4.66,"g"
"4689",2007315,2007,1586,24,12.145,"g"
"4690",2007317,2007,1536,12,165.188,"g"
"4691",2007319,2007,1536,20,196.784,"g"
"4692",2007321,2007,1486,29,101.516,"g"
"4693",2007323,2007,1487,12,111.353,"g"
"4694",2007325,2007,1437,17,232.994,"g"
"4695",2007327,2007,1388,27,81.735,"g"
"4696",2007329,2007,1388,21,39.753,"g"
"4697",2007331,2007,1343,18,163.093,"g"
"4698",2007333,2007,1294,23,37.913,"g"
"4699",2007335,2007,1295,13,94.292,"g"
"4700",2007337,2007,1245,18,30.207,"g"
"4701",2007339,2007,1246,18,22.909,"g"
"4702",2007341,2007,1246,9,39.685,"g"
"4703",2007343,2007,1247,17,8.399,"g"
"4704",2007345,2007,1198,19,482.42,"g"
"4705",2007347,2007,1343,14,7.465,"g"
"4706",2007349,2007,1342,14,19.795,"g"
"4707",2007351,2007,1342,14,93.003,"g"
"4708",2007353,2007,1340,19,26.916,"g"
"4709",2007355,2007,1340,22,117.056,"g"
"4710",2007357,2007,1631,26,257.269,"g"
"4711",2007359,2007,1630,25,21.266,"g"
"4712",2007361,2007,1680,21,89.232,"g"
"4713",2007363,2007,1680,25,49.297,"g"
"4714",2007365,2007,1730,12,23.267,"g"
"4715",2007367,2007,1972,11,56.431,"g"
"4716",2007369,2007,1972,17,105.24,"g"
"4717",2007371,2007,1973,5,14.454,"g"
"4718",2007373,2007,1923,13,2.951,"g"
"4719",2007375,2007,1924,10,24.036,"g"
"4720",2007377,2007,1874,23,69.117,"g"
"4721",2007379,2007,1924,19,173.501,"g"
"4722",2007381,2007,1874,16,74.416,"g"
"4723",2007383,2007,1875,21,13.715,"g"
"4724",2007385,2007,1582,13,6.119,"g"
"4725",2007387,2007,1582,17,15.245,"g"
"4726",2007389,2007,1532,23,55.728,"g"
"4727",2007391,2007,1582,18,20.623,"g"
"4728",2007393,2007,1534,16,114.08,"g"
"4729",2007395,2007,1534,13,66.941,"g"
"4730",2007397,2007,1535,24,34.937,"g"
"4731",2007399,2007,1536,19,248.263,"g"
"4732",2007401,2007,1586,20,42.031,"g"
"4733",2007403,2007,1730,10,7.886,"g"
"4734",2007405,2007,1729,29,27.992,"g"
"4735",2007407,2007,1779,27,14.714,"g"
"4736",2007409,2007,1343,20,12.353,"g"
"4737",2007411,2007,1342,19,61.392,"g"
"4738",2007413,2007,1342,15,120.079,"g"
"4739",2007415,2007,1340,27,28.874,"g"
"4740",2007417,2007,1340,21,149.165,"g"
"4741",2007419,2007,1389,25,63.785,"g"
"4742",2007421,2007,1388,26,16.631,"g"
"4743",2007423,2007,1197,18,49.576,"g"
"4744",2007425,2007,1247,28,23.15,"g"
"4745",2007427,2007,1247,13,20.538,"g"
"4746",2007429,2007,1246,19,17.548,"g"
"4747",2007431,2007,1245,14,52.945,"g"
"4748",2007433,2007,1295,24,68.349,"g"
"4749",2007435,2007,1294,11,86.555,"g"
"4750",2007437,2007,1294,18,13.717,"g"
"4751",2007439,2007,1437,22,68.287,"g"
"4752",2007441,2007,1487,25,76.372,"g"
"4753",2007443,2007,1486,12,77.087,"g"
"4754",2007445,2007,1536,17,291.506,"g"
"4755",2007447,2007,1536,14,285.231,"g"
"4756",2007449,2007,1586,25,130.531,"g"
"4757",2007451,2007,1586,18,9.077,"g"
"4758",2007453,2007,1586,8,6.439,"g"
"4759",2007455,2007,1536,13,35.449,"g"
"4760",2007457,2007,1535,30,126.353,"g"
"4761",2007459,2007,1534,24,28.226,"g"
"4762",2007461,2007,1534,14,13.461,"g"
"4763",2007463,2007,1534,24,64.484,"g"
"4764",2007465,2007,1582,8,7.42,"g"
"4765",2007467,2007,1532,11,31.807,"g"
"4766",2007469,2007,1582,10,6.665,"g"
"4767",2007471,2007,1582,17,91.298,"g"
"4768",2007473,2007,2319,7,84.947,"g"
"4769",2007475,2007,2318,20,422.877,"g"
"4770",2007477,2007,2318,19,14.894,"g"
"4771",2007479,2007,2318,19,19.199,"g"
"4772",2007481,2007,2419,20,82.456,"g"
"4773",2007483,2007,2419,21,61.646,"g"
"4774",2007485,2007,2419,18,152.999,"g"
"4775",2007487,2007,2269,14,64.193,"g"
"4776",2007489,2007,2269,12,46.538,"g"
"4777",2007491,2007,2269,13,119.806,"g"
"4778",2007493,2007,2269,15,30.683,"g"
"4779",2007495,2007,2219,10,6.581,"g"
"4780",2007497,2007,2219,13,148.995,"g"
"4781",2007499,2007,2169,15,69.133,"g"
"4782",2007501,2007,2169,16,32.969,"g"
"4783",2007503,2007,2170,9,67.957,"g"
"4784",2007505,2007,2021,15,17.899,"g"
"4785",2007507,2007,2021,14,37.617,"g"
"4786",2007509,2007,2021,10,35.614,"g"
"4787",2007511,2007,1972,19,161.257,"g"
"4788",2007513,2007,1973,17,25.517,"g"
"4789",2007515,2007,1923,11,207.903,"g"
"4790",2007517,2007,1923,21,39.667,"g"
"4791",2007519,2007,2519,15,130.568,"g"
"4792",2007521,2007,2519,21,147.632,"g"
"4793",2007523,2007,2569,12,74.918,"g"
"4794",2007525,2007,2570,15,429.751,"g"
"4795",2007527,2007,2570,14,51.893,"g"
"4796",2007529,2007,2620,12,130.596,"g"
"4797",2007531,2007,2620,4,1047.887,"g"
"4798",2007533,2007,2620,10,317.565,"g"
"4799",2007535,2007,2822,8,31.689,"g"
"4800",2007537,2007,2772,13,84.901,"g"
"4801",2007539,2007,2771,15,76.461,"g"
"4802",2007541,2007,2771,19,172.43,"g"
"4803",2007543,2007,2721,24,240.274,"g"
"4804",2007545,2007,2721,19,168.502,"g"
"4805",2007547,2007,2670,10,1415.58,"g"
"4806",2007549,2007,2670,19,350.318,"g"
"4807",2007551,2007,2170,21,15.799,"g"
"4808",2007553,2007,2120,17,101.389,"g"
"4809",2007555,2007,2120,15,13.079,"g"
"4810",2007557,2007,2120,15,20.322,"g"
"4811",2007559,2007,2070,19,16.237,"g"
"4812",2007561,2007,2070,16,81.898,"g"
"4813",2007563,2007,2070,18,17.599,"g"
"4814",2007565,2007,2071,24,30.369,"g"
"4815",2007567,2007,2071,24,14.557,"g"
"4816",2007569,2007,1924,6,1.431,"g"
"4817",2007571,2007,1924,7,7.83,"g"
"4818",2007573,2007,1874,22,13.778,"g"
"4819",2007575,2007,1874,24,65.463,"g"
"4820",2007577,2007,1875,19,25.054,"g"
"4821",2007579,2007,1875,15,24.956,"g"
"4822",2007581,2007,1876,29,24.157,"g"
"4823",2007585,2007,1630,10,17.547,"g"
"4824",2007587,2007,1630,11,14.869,"g"
"4825",2007589,2007,1680,10,14.818,"g"
"4826",2007591,2007,1680,11,28.676,"g"
"4827",2007593,2007,1680,23,39.968,"g"
"4828",2007595,2007,1730,3,2.307,"g"
"4829",2007597,2007,1730,10,4.502,"g"
"4830",2007599,2007,1729,16,9.869,"g"
"4831",2007601,2007,1778,22,6.789,"g"
"4832",2007603,2007,1778,14,104.926,"g"
"4833",2007605,2007,1777,16,71.322,"g"
"4834",2007607,2007,1777,17,91.252,"g"
"4835",2007609,2007,1827,15,29.517,"g"
"4836",2007611,2007,1826,20,26.171,"g"
"4837",2008001,2008,1875,18,135.658,"g"
"4838",2008003,2008,1874,17,106.866,"g"
"4839",2008005,2008,1874,10,117.313,"g"
"4840",2008007,2008,1874,16,39.07,"g"
"4841",2008009,2008,1923,12,95.884,"g"
"4842",2008011,2008,1923,13,39.871,"g"
"4843",2008013,2008,1973,14,5.961,"g"
"4844",2008015,2008,1972,9,24.292,"g"
"4845",2008017,2008,2022,17,70.525,"g"
"4846",2008019,2008,2022,12,20.793,"g"
"4847",2008021,2008,2021,15,34.526,"g"
"4848",2008023,2008,2071,10,26.163,"g"
"4849",2008025,2008,2070,18,46.966,"g"
"4850",2008027,2008,2070,10,16.152,"g"
"4851",2008029,2008,2070,8,8.331,"g"
"4852",2008031,2008,2120,12,18.325,"g"
"4853",2008033,2008,2120,7,9.572,"g"
"4854",2008035,2008,2120,17,174.392,"g"
"4855",2008037,2008,2419,24,28.45,"g"
"4856",2008039,2008,2419,17,86.1,"g"
"4857",2008041,2008,2469,28,29.754,"g"
"4858",2008043,2008,2519,23,53.85,"g"
"4859",2008045,2008,2519,27,22.916,"g"
"4860",2008047,2008,2569,24,32.87,"g"
"4861",2008049,2008,2569,22,19.198,"g"
"4862",2008051,2008,2570,20,14.692,"g"
"4863",2008053,2008,2822,22,33.122,"g"
"4864",2008055,2008,2772,22,20.509,"g"
"4865",2008057,2008,2771,21,15.698,"g"
"4866",2008059,2008,2721,17,51.154,"g"
"4867",2008061,2008,2721,24,29.328,"g"
"4868",2008063,2008,2721,20,12.954,"g"
"4869",2008065,2008,2670,25,61.864,"g"
"4870",2008067,2008,2670,30,26.054,"g"
"4871",2008069,2008,2620,26,30.658,"g"
"4872",2008071,2008,2620,23,84.808,"g"
"4873",2008073,2008,2318,20,48.654,"g"
"4874",2008075,2008,2318,20,54.824,"g"
"4875",2008077,2008,2318,22,7.888,"g"
"4876",2008079,2008,2319,12,4.858,"g"
"4877",2008081,2008,2269,14,85.793,"g"
"4878",2008083,2008,2269,15,13.891,"g"
"4879",2008085,2008,2269,12,6.361,"g"
"4880",2008087,2008,2269,14,24.514,"g"
"4881",2008089,2008,2219,8,6.246,"g"
"4882",2008091,2008,2219,13,4.597,"g"
"4883",2008093,2008,2219,15,20.943,"g"
"4884",2008095,2008,2219,13,11.461,"g"
"4885",2008097,2008,2219,12,77.276,"g"
"4886",2008099,2008,2169,19,85.382,"g"
"4887",2008101,2008,2169,13,13.384,"g"
"4888",2008103,2008,2170,16,6.692,"g"
"4889",2008105,2008,2170,13,1.533,"g"
"4890",2008107,2008,2071,9,87.498,"g"
"4891",2008109,2008,1343,15,483.484,"g"
"4892",2008111,2008,1294,16,3126.697,"g"
"4893",2008113,2008,1294,22,310.314,"g"
"4894",2008115,2008,1245,19,190.706,"g"
"4895",2008117,2008,1246,20,153.517,"g"
"4896",2008119,2008,1246,19,151.937,"g"
"4897",2008121,2008,1246,15,224.064,"g"
"4898",2008123,2008,1197,17,143.89,"g"
"4899",2008125,2008,1342,17,88.104,"g"
"4900",2008127,2008,1342,22,22.76,"g"
"4901",2008129,2008,1340,9,85.091,"g"
"4902",2008131,2008,1340,14,121.895,"g"
"4903",2008133,2008,1340,22,325.562,"g"
"4904",2008135,2008,1388,21,140.241,"g"
"4905",2008137,2008,1388,16,67.899,"g"
"4906",2008139,2008,1437,9,65.43,"g"
"4907",2008141,2008,1487,8,120.872,"g"
"4908",2008143,2008,1486,12,187.048,"g"
"4909",2008145,2008,1536,15,511.571,"g"
"4910",2008147,2008,1536,21,54.563,"g"
"4911",2008149,2008,1536,18,377.329,"g"
"4912",2008151,2008,1586,15,156.442,"g"
"4913",2008153,2008,1586,7,29.088,"g"
"4914",2008155,2008,1777,16,8.139,"g"
"4915",2008157,2008,1827,11,39.225,"g"
"4916",2008159,2008,1826,12,10.55,"g"
"4917",2008163,2008,1875,17,37.308,"g"
"4918",2008165,2008,1876,20,80.155,"g"
"4919",2008167,2008,1630,9,102.133,"g"
"4920",2008169,2008,1630,12,67.466,"g"
"4921",2008171,2008,1680,23,99.614,"g"
"4922",2008173,2008,1680,20,122.655,"g"
"4923",2008175,2008,1730,25,47.126,"g"
"4924",2008177,2008,1730,16,66.346,"g"
"4925",2008179,2008,1729,25,62.073,"g"
"4926",2008181,2008,1729,11,31.629,"g"
"4927",2008183,2008,1778,22,49.416,"g"
"4928",2008185,2008,1536,17,911.811,"g"
"4929",2008187,2008,1534,15,179.388,"g"
"4930",2008189,2008,1534,18,189.822,"g"
"4931",2008191,2008,1534,20,581.464,"g"
"4932",2008193,2008,1533,11,165.813,"g"
"4933",2008195,2008,1532,19,13.87,"g"
"4934",2008197,2008,1582,13,21.31,"g"
"4935",2008199,2008,1582,12,64.312,"g"
"4936",2008201,2008,1777,17,87.176,"g"
"4937",2008203,2008,1777,14,141.742,"g"
"4938",2008205,2008,1586,11,3.819,"g"
"4939",2008207,2008,1586,16,16.311,"g"
"4940",2008209,2008,1586,20,47.578,"g"
"4941",2008211,2008,1536,9,81.06,"g"
"4942",2008213,2008,1536,19,526.421,"g"
"4943",2008215,2008,1486,18,42.892,"g"
"4944",2008217,2008,1487,14,76.51,"g"
"4945",2008219,2008,1437,16,159.381,"g"
"4946",2008221,2008,1294,22,66.831,"g"
"4947",2008223,2008,1294,17,8.002,"g"
"4948",2008225,2008,1295,23,29.041,"g"
"4949",2008227,2008,1245,10,3.322,"g"
"4950",2008229,2008,1246,14,7.019,"g"
"4951",2008231,2008,1246,20,22.913,"g"
"4952",2008233,2008,1247,12,6.737,"g"
"4953",2008235,2008,1197,14,6.755,"g"
"4954",2008237,2008,1343,21,24.993,"g"
"4955",2008239,2008,1342,14,8.158,"g"
"4956",2008241,2008,1342,21,57.385,"g"
"4957",2008243,2008,1340,10,36.044,"g"
"4958",2008245,2008,1340,24,101.904,"g"
"4959",2008247,2008,1388,21,19.495,"g"
"4960",2008249,2008,1388,15,87.928,"g"
"4961",2008251,2008,1730,14,200.357,"g"
"4962",2008253,2008,1730,10,4.877,"g"
"4963",2008255,2008,1730,12,32.138,"g"
"4964",2008257,2008,1729,14,613.579,"g"
"4965",2008259,2008,1778,21,198.915,"g"
"4966",2008261,2008,1778,18,39.857,"g"
"4967",2008263,2008,1777,18,101.561,"g"
"4968",2008265,2008,1777,23,20.122,"g"
"4969",2008267,2008,2419,13,724.472,"g"
"4970",2008269,2008,2419,18,59.746,"g"
"4971",2008271,2008,2469,20,116.228,"g"
"4972",2008273,2008,2519,18,86.317,"g"
"4973",2008275,2008,2569,16,76.857,"g"
"4974",2008277,2008,2570,18,87.826,"g"
"4975",2008279,2008,2570,18,72.33,"g"
"4976",2008281,2008,2620,14,94.923,"g"
"4977",2008283,2008,2620,20,55.483,"g"
"4978",2008285,2008,2620,19,97.068,"g"
